Job Title,Company Name,Location,Salary,Job Classification,Job Sub Classification,Facility,Posted Date,Job Type,Job Description,More Detail,Job ID,Job Sub Category,period_of_salary,Compensation,salary_currency
Data Center Facility Engineer,PRO MATRIX PTE LTD,Cikarang Selatan,not_written,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-17,Full time,"Roles & Responsibilities:24 shift duty at Client’s Data center  Data Center space, 5000m² (Including Data Hall, NOC room, Meeting Room, Staging room, Storage Room, BCP room, Loading bay, etc.)Ensuring availability for Client to log Incidents, Problems, Change Requests and Service Requests by phone or email 24 hours per day, 365 days a year.Monitor for the availability of facility and equipment items within a 24/7 Service CalendarAssist Assistant DC Manager / DC Facility Supervisor to manage day to day FM operations of accountsEnsure fulfilment of scheduled commitments for FM teams.Ensure good planning and execution of service schedules.Assist in training staff members on proper work processes, operating procedures, equipment servicing, etc., and manage FM engineers’ technical competencies.Manage Staff deployment and attendance administration.Motivate site staff and ensure safe & conducive work environment.Manage customers’ expectation and deliverables, and establish rapport for long term customer relationship.Manage onsite vendors and ensure timely and quality work.Provides solution proposals to clients for issues encountered onsite.Provide support to other FM site Teams for any emergency situation.Ensure continuous site improvements in areas of M&E Infrastructure, green initiatives and operational processes.Responsible for FM Quotation submission and obtain of Vendor quotation.Ensure tool box / daily ops meeting to be conducted c/w MOMTo provide regular support to update of the Asset Management, Risk Management, Incident Management, Weekly Report, Monthly Report and Quarterly ReportReview and provide close support to the onsite team to generate the Lifecycle replacement program, create opportunities to meet sales revenue targetsAny other duties assigned by Manager (FM)/ DC Facility Supervisor",https://www.jobstreet.co.id/id/job/74056294?type=standout&ref=search-standalone,74056294,DATA,not_written,not_written,not_written
Esg Compliance Analyst,PT TOWER BERSAMA INFRASTRUCTURE TBK,Jakarta Selatan,not_written,Konsultasi Strategi,Analis,Not Written,2024-03-13,Full time,"Responsibilities:Preparation of documents that related to GRESB (Global Real Estate Sustainability Benchmark) policiesSupport GRESB & ESG CertificationHaving experience with GHG Calculation / Life Cycle Assessment / Climate Risk Assessment / Sustainable Developmeny Operation & EnergySupport for implementation of ISO 14001 & 14064* (will be an advantage)Developing models and conducting analyses to predict the impact of potential environmental hazardsPreparing reports about findings, conclusions, and recommendations for future action Requirements:Minimum Bachelor Degree in Environmental Engineering (preference)Minimum 5 years experience in QHSE fieldUnderstand and having experience in implementation of ISO 14064 and ISO 14001Having abilility to operate canvaHaving experience related to GRESB (preference)Willing to travel for business tripFluent in English",https://www.jobstreet.co.id/id/job/74392756?type=standard&ref=search-standalone,74392756,DATA,not_written,not_written,not_written
Data Analyst,PT METRODATA ELECTRONICS TBK,Jakarta Barat,not_written,Sains Teknologi,Matematika Statistik Teknik Informasi,Not Written,2024-03-17,Kontrak,"We are looking for an experienced Data Analyst to join our team. If you have excellent programming skills and a passion for developing applications or improving existing ones, we would like to meet you. As a Data Analyst, you’ll work closely with our engineers to ensure system consistency and improve user experience. Data Analyst roles and responsibilities include:  Interpret data, analyze results using statistical techniques and provide ongoing reportsDevelop and implement databases, data collection systems, data analytics and other strategies that optimize statistical efficiency and qualityAcquire data from primary or secondary data sources and maintain databases/data systemsIdentify, analyze, and interpret trends or patterns in complex data sets PT Metrodata Electronics, Tbk (Digital Solution Provider & Technology Innovator) would like to invite you to be part of the company to develop yourself and your skills. If you are: Bachelor's Degree, Computer Science/Information Technology/Mathematics/StatisticAt least 1 year(s) of working experience in the related field is required for this positionAbility to analyze large datasets using Structured Query Language (SQL) or statistical programming languages.An analytical mind and understand the concept of data warehousing, machine learning, and data visualization.If you meet the requirement we needed, let’s apply for the following open positions. Metrodata not just offer for the job, we offer you for brighter career future.",https://www.jobstreet.co.id/id/job/74195871?type=standard&ref=search-standalone,74195871,DATA,not_written,not_written,not_written
Data Center Operation Staff,PT BNI LIFE INSURANCE,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Teknik Perangkat Keras,Not Written,2024-03-17,Kontrak,Kualifikasi:Pendidikan minimal S1 jurusan Computer ScienceMemiliki sertifikasi training Hardware/SoftwareMemiliki pengalaman kerja minimum 1-2 tahun di bidang IT ExpirienceMenyukai tantangan dan persistent Job Description:Monitor Hardware and Devices in Data Center  for supporting daily operation in Information Technology Division,https://www.jobstreet.co.id/id/job/74294176?type=standard&ref=search-standalone,74294176,DATA,not_written,not_written,not_written
Data Center Cloud Operation Staff,PT YAMAHA INDONESIA MOTOR MFG,Jakarta Timur,not_written,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-09,Full time,"REQUIREMENT :S1 Information TechnologyIn depth knowledge on Microsoft Server & LinuxExperience in VMware vSphere / vCenter, VM migration toolsExperience in managing large scale storage system such as SAN, Hyper Converged SystemExperience in Cloud ServicesUnderstanding of fundamental overall IT infrastructure including network and securityVendor control / management experienceService contract negotiation skills JOB DESCRIPTION :The IT Server, Storage & Backup Specialist designs, installs, configures, tests, manages, monitors, supports, and troubleshoots all server, storage & backup components of the APS Data Center, disaster recovery site and other remote locations. Inspects work performed by contractors, vendors and APS personnel to ensure work meets specifications and is compliant with quality standards.",https://www.jobstreet.co.id/id/job/74324709?type=standard&ref=search-standalone,74324709,DATA,not_written,not_written,not_written
Data Analyst Staff,PT PERINDUSTRIAN BAPAK DJENGGOT ORANG TUA GROUP,Jakarta Barat,not_written,Teknologi Informasi Komunikasi,Analis Bisnis Sistem,Not Written,2024-03-17,Full time,"Qualifications:Bachelor's degree in Statistic, Mathematics, Information System, or ManagementMinimum GPA of 3.00Proficient in Microsoft Office especially Microsoft ExcelWilling to be placed in Jakarta BaratJob Description:Interpret and analyze data using statistical techniquesProvide reports to meet information needs",https://www.jobstreet.co.id/id/job/74210290?type=standard&ref=search-standalone,74210290,DATA,not_written,not_written,not_written
Data Entry Intern,WORKFORC INDONESIA,Klampis,not_written,Administrasi Dukungan Perkantoran,Asisten Administratif,Not Written,2024-03-17,Full time,"Requirements :

Fresh Graduated from any major
Familiarity with administrative duties
Attention to detail
Very Good with number
Available to join ASAP


Job Description : 

Check all data Production
Check all data sales
Record Everything
Have a Video Editing Skill is Plus

Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi, Siang, Sore
Selasa: Pagi, Siang, Sore
Rabu: Pagi, Siang, Sore
Kamis: Pagi, Siang, Sore
Jum'at: Pagi, Siang, Sore
Sabtu: Pagi, Siang, Sore


Diperlukan 1 tahun pengalaman kerja yang relevan untuk posisi ini
Pelamar harus memiliki KTP
Gaji yang diinginkan: Rp2,500,000 per bulan",https://www.jobstreet.co.id/id/job/74280694?type=standard&ref=search-standalone,74280694,DATA,not_written,not_written,not_written
Ga Data Analyst Document Controller Supervisor,ERAJAYA GROUP,Jakarta Barat,not_written,Administrasi Dukungan Perkantoran,Manajemen Catatan Kontrol Dokumen,Not Written,2024-03-17,Full time,"Job Descriptions :Classified and analyzed project documents that fit to the subject and part of business flow.Ensured that project documents have been archived can be retrieval easily by user for internal audit purposes.Managed to input project documents data into to the master list of documents and ensured that all of documents are up to date.Generated report of all chronology documents of media project area and then sort it by the beginning to the end of current project.Controlling the flow of documents in and out of documents.Checking and editing documents for accuracy and compliance.Managed and organized administration task such as petty cash, purchase order, invoice, reimbursement, monthly report and internal memo for supporting operational needs.Organized emails, memos and letters related to operational department and external parties coordination.Maintain confidential department records. Requirements: Bachelor's degree from Civil EngineeringMinimum 3 years experiences in document control fields.Willing to be placed at Bandengan, West Jakarta",https://www.jobstreet.co.id/id/job/74250125?type=standard&ref=search-standalone,74250125,DATA,not_written,not_written,not_written
Corporate Credit Analyst Fleet,PT KB FINANSIA MULTI FINANCE,Jakarta Selatan,not_written,Perbankan Layanan Finansial,Analisis Pelaporan,Not Written,2024-03-14,Full time,Tugas & Tanggung Jawab :Melakukan analisis kelayakan dan kelengkapan dokumen calon konsumen kredit fleet berupa financial statement & aspek legalitas badan usahaMelakukan proses survei calon konsumen (badan usaha) untuk memvalidasi data dan dokumen terkaitMemberikan rekomendasi kredit fleet sesuai dengan batas kewenangannyaMelakukan proses input data konsumen ke dalam sistem kredit fleetMenyusun laporan kinerja kredit fleet yang menjadi tanggung jawabnya secara berkalaKualfikasi :Minimal S1 semua jurusanMemiliki pengalaman sebagai Credit Analyst/Corporate minimal 2 tahunPernah terlibat pembiayaan Joint Financing/Sindikasi Loan lebih diutamakanMampu melakukan analisis laporan keuangan perusahaan secara mendalamMemiliki kemampuan yang baik di Financial ExcelMemahami aspek dan dokumen legalitas perusahaanDetail oriented,https://www.jobstreet.co.id/id/job/74452491?type=standard&ref=search-standalone,74452491,DATA,not_written,not_written,not_written
System Integration Analyst,B BE GSS SDN BHD,Surabaya,7000000.0,Teknologi Informasi Komunikasi,Analis Bisnis Sistem,Full Time Fresh Grad Training Provided,2024-03-17,Full time,"We are looking for an individual who has the enthusiasm and passion to implement and integrate business systems according to the client’s needs.As a System Integration Analyst, you will collaborate with internal cross-functional teams to deliver and fulfil the business requirements of the client. RESPONSIBILITIES include but are not limited to:Manage a portfolio of projects from initial scoping to final invoicing.Participate in solution design, execution, and delivery of projects to meet a client’s requirements and to ensure projects are delivered on-time and in full.Manage stakeholder communication and expectation, at all times.Follow policies and best practices to define project requirements based on customer’s needs.Perform root-cause-analysis for issues raised by customer during external testing.Understand and action on the required files transfer protocols for each project, where relevant. QUALIFICATIONS:Degree qualified in IT or IT related courses.Preference for candidates with 1-3 years of experience in IT project management or related areas. However, recent graduates are also welcomed to apply.Good interpersonal skills with strong personality, initiative, and proactiveness.Excellent written and oral communication skills in English.Possesses effective skills in planning, problem resolution, and organizational acumen.Experience/knowledge of any type of programming language is preferred.Understanding of EDI and B2B/e-Commerce processes will be added advantage.",https://www.jobstreet.co.id/id/job/74079201?type=standout&ref=search-standalone,74079201,DATA,month,not_written,IDR
