job_title,company_name,job_location,work_place,salary_range,more_detail_link,job_id,work_type,category,sub_category,role
Network Engineer,Medify,"Jombang, Jombang, Jawa Timur",Kerja di kantor,Rp7jt-Rp8jt,https://glints.com/id/opportunities/jobs/network-engineer/956e79aa-ef86-40ec-a092-df0d16243d1d?utm_referrer=explore,956e79aa-ef86-40ec-a092-df0d16243d1d,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Engineer
Backend Developer,Kawan Solusi Teknologi,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp5jt-Rp8jt,https://glints.com/id/opportunities/jobs/backend-developer/07b32c41-0164-4b59-bce5-211cf99e0cac?utm_referrer=explore,07b32c41-0164-4b59-bce5-211cf99e0cac,full_time,Computer & Information Technology,Software,Programmer
IT Project Manager,Bolehdicobadigital,"Lengkong, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-project-manager/fd2d2cbf-321b-4f0e-9c2f-3c4cb68ce4ba?utm_referrer=explore,fd2d2cbf-321b-4f0e-9c2f-3c4cb68ce4ba,contract,Computer & Information Technology,Telecommunication,Communication Project Manager
Java Developer,Pt Platinumetrix Global Inovasi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp8jt-Rp16jt,https://glints.com/id/opportunities/jobs/java-developer/8a9bf226-3169-40fe-9235-65208d400ff7?utm_referrer=explore,8a9bf226-3169-40fe-9235-65208d400ff7,full_time,Computer & Information Technology,Backend Development,Java Developer
Backend NodeJs socket io,PT Linxchat Global Indonesia,"Cisauk, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/backend-nodejs-socket-io/e090c7b6-e9e0-4c81-86a5-5a5c29fa4019?utm_referrer=explore,e090c7b6-e9e0-4c81-86a5-5a5c29fa4019,full_time,Computer & Information Technology,Backend Development,Backend Developer
Backend PHP laravel (marketplace),PT Linxchat Global Indonesia,"Cisauk, Tangerang, Banten",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/backend-php-laravel-marketplace/4ba91724-ae73-4f62-b2cb-19d70a033e2d?utm_referrer=explore,4ba91724-ae73-4f62-b2cb-19d70a033e2d,full_time,Computer & Information Technology,Backend Development,Backend Developer
Frontend Engineer,Turnkey Group,"Sukajadi, Bandung, Jawa Barat",Remote/Dari rumah,"Rp3jt-Rp4,5jt",https://glints.com/id/opportunities/jobs/frontend-engineer/14abc3aa-a5c0-43de-a9df-93d150b77e86?utm_referrer=explore,14abc3aa-a5c0-43de-a9df-93d150b77e86,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Teknisi Elektronik ( Speaker ),"CV Sinar Baja Electric Co., Ltd.","Mapanget, Manado, Sulawesi Utara",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/teknisi-elektronik-speaker/e4e0e624-f24f-4fa2-bb2c-2e2ad40a55ee?utm_referrer=explore,e4e0e624-f24f-4fa2-bb2c-2e2ad40a55ee,full_time,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
Software Engineer,Widya Analytic,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-engineer/c1d446a7-3ae3-4535-8439-e04bd4e36535?utm_referrer=explore,c1d446a7-3ae3-4535-8439-e04bd4e36535,full_time,Computer & Information Technology,Software,Software Engineer
Data Scientist,Uno Prime Service,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-scientist/0ee1c137-60a2-4f24-a979-ff262137363a?utm_referrer=explore,0ee1c137-60a2-4f24-a979-ff262137363a,full_time,Computer & Information Technology,Data,Data Scientist
Instruktur Komputer,FM Consulting,"Indihiang, Tasikmalaya, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/instruktur-komputer/f2963224-8454-4644-9389-2a7e0d2ed716?utm_referrer=explore,f2963224-8454-4644-9389-2a7e0d2ed716,full_time,Computer & Information Technology,Software,Computer Programmer
Staff IT,FM Consulting,"Indihiang, Tasikmalaya, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/staff-it/fe08331a-e8c8-4f8a-8b7c-0080a897cc65?utm_referrer=explore,fe08331a-e8c8-4f8a-8b7c-0080a897cc65,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Java Developer,PT Avows Technologies,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp10jt,https://glints.com/id/opportunities/jobs/java-developer/f8dafb1d-2fe6-43b8-9d61-cafa9b71523d?utm_referrer=explore,f8dafb1d-2fe6-43b8-9d61-cafa9b71523d,contract,Computer & Information Technology,Backend Development,Java Software Engineer
Cybersecurity Pre Sales,Widya Analytic,"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,Rp6jt-Rp8jt,https://glints.com/id/opportunities/jobs/cybersecurity-pre-sales/35bec38c-e18c-4cf2-b939-49698d042dbf?utm_referrer=explore,35bec38c-e18c-4cf2-b939-49698d042dbf,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Security Engineer
Data Analyst Intern,Seeds Finance,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-analyst-intern/d290572a-d299-4827-bad4-29cc3490e844?utm_referrer=explore,d290572a-d299-4827-bad4-29cc3490e844,internship,Computer & Information Technology,Data,Data Analyst
Mobile Developer (Hybrid),PT Pronata Data Insani,"Jatinegara, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/mobile-developer-hybrid/e61baa9b-bff3-4a6c-9d07-e4ac67b70698?utm_referrer=explore,e61baa9b-bff3-4a6c-9d07-e4ac67b70698,contract,Computer & Information Technology,Software,Programmer
Solutions Engineer,PT Secure Pasifik Teknologi,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp5,5jt-Rp7,5jt",https://glints.com/id/opportunities/jobs/solutions-engineer/16db34c5-5ffa-4339-9def-8f9d5b0e54df?utm_referrer=explore,16db34c5-5ffa-4339-9def-8f9d5b0e54df,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Security Engineer
Managed Service Engineer,PT Sinergy Informasi Pratama,"Kembangan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/managed-service-engineer/8cd4310e-7506-459d-8be0-b042963b228a?utm_referrer=explore,8cd4310e-7506-459d-8be0-b042963b228a,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Support Engineer
iOS Developer,NBS (nusantara beta studio),"Pesanggrahan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/ios-developer/a150d4b0-4e50-4b85-99db-6161cd085089?utm_referrer=explore,a150d4b0-4e50-4b85-99db-6161cd085089,full_time,Computer & Information Technology,Mobile Development,iOS Developer
Programmer Apps,PT Bagas Bumi Persada,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/programmer-apps/b1136cf1-bdc8-40fa-a54f-5eaf5f2b0661?utm_referrer=explore,b1136cf1-bdc8-40fa-a54f-5eaf5f2b0661,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Backend Developer Intern,PT Karya Nusantara Terdepan,"Jagakarsa, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/backend-developer-intern/4ca345d4-4664-402c-b54d-f674b530fc5e?utm_referrer=explore,4ca345d4-4664-402c-b54d-f674b530fc5e,internship,Computer & Information Technology,Backend Development,Backend Developer
IT Security Engineer,PT Sinergy Informasi Pratama,"Kembangan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-security-engineer/779010db-0a37-44d0-ace2-855f2e0e3d70?utm_referrer=explore,779010db-0a37-44d0-ace2-855f2e0e3d70,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",System Security
Networking,PT Bagas Bumi Persada,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/networking/99180e56-ec5e-440e-b9eb-9dcb0db98cdb?utm_referrer=explore,99180e56-ec5e-440e-b9eb-9dcb0db98cdb,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Operation Network Engineer,PT Sinergy Informasi Pratama,"Cinere, Depok, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/operation-network-engineer/ed03ae43-eb3b-4da4-bff0-828891785354?utm_referrer=explore,ed03ae43-eb3b-4da4-bff0-828891785354,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Support Engineer
Kafka Engineer,PT Fan Integrasi Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/kafka-engineer/763db88b-4d58-4f8a-b89f-06b512c2c76c?utm_referrer=explore,763db88b-4d58-4f8a-b89f-06b512c2c76c,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer
IT Support Section Head,PT. Sinar Mitra Cendekia,"Sawah Besar, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support-section-head/ea487db4-bd83-427c-b807-8494ceda2bde?utm_referrer=explore,ea487db4-bd83-427c-b807-8494ceda2bde,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Data & Application Support (L2),Id/x Partners,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/data-and-application-support-l2/5745af16-6221-4795-b035-9562b1f9d20b?utm_referrer=explore,5745af16-6221-4795-b035-9562b1f9d20b,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Corporate Collection,Sahitya Mitratech Utama,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp6jt,https://glints.com/id/opportunities/jobs/corporate-collection/4637cfa5-16cf-4785-b7a1-bb5f6c833b3e?utm_referrer=explore,4637cfa5-16cf-4785-b7a1-bb5f6c833b3e,full_time,Computer & Information Technology,Telecommunication,Telecommunications Network Engineer
Liferay Developer,Gositus (PT Go Online Solusi),"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/liferay-developer/0156f990-2309-421f-ba57-6fb9e909e38c?utm_referrer=explore,0156f990-2309-421f-ba57-6fb9e909e38c,full_time,Computer & Information Technology,Software,Programmer
Full Stack Web Developer,Gositus (PT Go Online Solusi),"Tambora, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/full-stack-web-developer/ae3224bf-c59e-4603-9be8-f2ef127f9372?utm_referrer=explore,ae3224bf-c59e-4603-9be8-f2ef127f9372,full_time,Computer & Information Technology,Software,Full Stack Engineer
Full Stack Engineer,PT Solusi Sentral Data,"Dukuh Pakis, Surabaya, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/full-stack-engineer/3960fbc2-8d91-4c4d-951c-3fec802ed7e9?utm_referrer=explore,3960fbc2-8d91-4c4d-951c-3fec802ed7e9,full_time,Computer & Information Technology,Software,Full Stack Engineer
Junior Software Engineer,Pt Mitra Sinerji Teknoindo,"Buahbatu, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/junior-software-engineer/d56e4959-d993-480a-a150-e8c6bf248535?utm_referrer=explore,d56e4959-d993-480a-a150-e8c6bf248535,full_time,Computer & Information Technology,Software,Junior Software Engineer
Front End Developer,Kawan Solusi Teknologi,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp5jt-Rp7jt,https://glints.com/id/opportunities/jobs/front-end-developer/ad683998-ec63-4c89-9bce-0cdc64591ea9?utm_referrer=explore,ad683998-ec63-4c89-9bce-0cdc64591ea9,full_time,Computer & Information Technology,Software,Developer
Software Quality Control (QC),PT. AZlogistik Dot Com,"Tegalsari, Surabaya, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-quality-control-qc/776efb6a-3468-4ed0-bec6-2834e76252be?utm_referrer=explore,776efb6a-3468-4ed0-bec6-2834e76252be,full_time,Computer & Information Technology,QA & Software Testing,QA Tester
Junior Network Engineer,PT Angkasa Defender Indonesia - ASDF.ID,"Kelapa Gading, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/junior-network-engineer/a031bb5e-4f2f-4384-b7a6-8dfccc4ff338?utm_referrer=explore,a031bb5e-4f2f-4384-b7a6-8dfccc4ff338,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Engineer
Project Manager,PT. Fortech Indotama,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/project-manager/784e137d-8117-4d4c-9361-46f70e4b30fd?utm_referrer=explore,784e137d-8117-4d4c-9361-46f70e4b30fd,full_time,Computer & Information Technology,Telecommunication,Communication Project Manager
QA Tester,PT Reka Cipta Solusi,"Cibeunying Kidul, Bandung, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/qa-tester/0c69f600-9312-4102-9d18-3e03b2765f8a?utm_referrer=explore,0c69f600-9312-4102-9d18-3e03b2765f8a,full_time,Computer & Information Technology,QA & Software Testing,QA Tester
Junior Technical Account Manager,SecureTasks Global Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp20jt-Rp25jt,https://glints.com/id/opportunities/jobs/junior-technical-account-manager/831229e0-600f-489e-b086-d403354c9b04?utm_referrer=explore,831229e0-600f-489e-b086-d403354c9b04,full_time,Computer & Information Technology,Senior Technical Position,Technical Partner
Technical Account Manager,SecureTasks Global Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp20jt-Rp25jt,https://glints.com/id/opportunities/jobs/technical-account-manager/181da0d6-07d6-41bd-b308-05500653a4b2?utm_referrer=explore,181da0d6-07d6-41bd-b308-05500653a4b2,full_time,Computer & Information Technology,Artificial Intelligence,AI Engineer
IT Supervisor,PT Panca Kusuma Raya,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp9jt-Rp13jt,https://glints.com/id/opportunities/jobs/it-supervisor/90ad9e27-efa9-4a49-bb48-3601d6e38c48?utm_referrer=explore,90ad9e27-efa9-4a49-bb48-3601d6e38c48,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Sourcing Virtual Internship,GAO Tek inc.,"Menteng, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/sourcing-virtual-internship/ca5d7195-7989-4310-a2d4-f628b3c3caea?utm_referrer=explore,ca5d7195-7989-4310-a2d4-f628b3c3caea,internship,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Programmer,Laritta Bakery,"Wonokromo, Surabaya, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/programmer/dc5c884f-a0ea-47a0-adb5-040bfabc3485?utm_referrer=explore,dc5c884f-a0ea-47a0-adb5-040bfabc3485,full_time,Computer & Information Technology,Software,Programmer
IT Support,Laritta Bakery,"Wonokromo, Surabaya, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/7d8259d6-63a8-48ad-b776-7447d9ee3495?utm_referrer=explore,7d8259d6-63a8-48ad-b776-7447d9ee3495,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
.Net Developer,PT. Kreatifitas Sinergisme Teknoindo,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/net-developer/6f590600-57f5-4430-96bf-cbd4663e859d?utm_referrer=explore,6f590600-57f5-4430-96bf-cbd4663e859d,full_time,Computer & Information Technology,Software,Software Engineer
Teknisi Instalasi Lapangan,CITRA CCTV,"Kuta Utara, Badung, Bali",Kerja di kantor,"Rp3,5jt-Rp5,5jt",https://glints.com/id/opportunities/jobs/teknisi-instalasi-lapangan/2156255f-6a71-41b0-9281-a39b217f27e5?utm_referrer=explore,2156255f-6a71-41b0-9281-a39b217f27e5,full_time,Computer & Information Technology,Electronic & Semiconductor,Field Application Engineer
IT Manager,RATU PERTIWI GROUP,"Koja, Jakarta Utara, DKI Jakarta",Kerja di kantor,Rp17jt-Rp19jt,https://glints.com/id/opportunities/jobs/it-manager/36717076-c678-4170-8367-03594f587a6f?utm_referrer=explore,36717076-c678-4170-8367-03594f587a6f,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Frontend Developer,First Routes,"Limo, Depok, Jawa Barat",Kerja di kantor,Rp6jt-Rp8jt,https://glints.com/id/opportunities/jobs/frontend-developer/97d3e32e-9ffe-4c3d-885c-96fd2b24cc17?utm_referrer=explore,97d3e32e-9ffe-4c3d-885c-96fd2b24cc17,contract,Computer & Information Technology,Frontend Development,Frontend Engineer
Backend Developer Golang,First Routes,"Limo, Depok, Jawa Barat",Kerja di kantor,Rp5jt-Rp8jt,https://glints.com/id/opportunities/jobs/backend-developer-golang/77a9a228-6aef-402e-8566-6a9f3116f0cd?utm_referrer=explore,77a9a228-6aef-402e-8566-6a9f3116f0cd,contract,Computer & Information Technology,Backend Development,Backend Developer
Wordpress Developer Internship,Goals Academy,"Lowokwaru, Malang, Jawa Timur",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/wordpress-developer-internship/b81307f5-4d88-4012-a70f-4c40a223fb10?utm_referrer=explore,b81307f5-4d88-4012-a70f-4c40a223fb10,internship,Computer & Information Technology,Software,Web Developer
IT Enthusiast,PT DKID Media Kreatif,"Babelan, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-enthusiast/ea5284c2-a6cd-4c3a-9995-7978e4d8ffd4?utm_referrer=explore,ea5284c2-a6cd-4c3a-9995-7978e4d8ffd4,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Senior IT,PT Arion Paramita Holding Company,"Pulogadung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/senior-it/37d392dd-97ea-46f5-9573-dd85023f8c62?utm_referrer=explore,37d392dd-97ea-46f5-9573-dd85023f8c62,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
IT Support,PT Seacon Bintang Sejahtera,"Semarang Barat, Semarang, Jawa Tengah",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/b025b94c-0e03-4f68-8cee-dd5f6a623926?utm_referrer=explore,b025b94c-0e03-4f68-8cee-dd5f6a623926,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
QA Engineer (Katalon),Sagara Technology,"Pancoran Mas, Depok, Jawa Barat",Kerja di kantor,Rp8jt-Rp10jt,https://glints.com/id/opportunities/jobs/qa-engineer-katalon/0cab3f48-a878-4cd0-9660-4c2030ae2603?utm_referrer=explore,0cab3f48-a878-4cd0-9660-4c2030ae2603,full_time,Computer & Information Technology,QA & Software Testing,QA Engineer
